time_s,Tstar,Yint_star,Yfs_star
0.005,0.006134691489126103,0.0,0.5737704918032789
0.01,0.012269382978252205,0.0,0.5737704918032789
0.015,0.01840407446737831,0.0,0.5737704918032789
0.02,0.02453876595650441,0.0,0.5737704918032789
0.025,0.030673457445630516,0.0,0.5737704918032789
0.03,0.03680814893475662,0.0,0.5737704918032789
0.035,0.042942840423882724,0.0,0.5737704918032789
0.04,0.04907753191300882,0.0,0.5737704918032789
0.045,0.05521222340213492,0.0,0.5737704918032789
0.05,0.06134691489126103,0.0,0.5737704918032789
0.055,0.06748160638038714,0.0,0.5737704918032789
0.06,0.07361629786951324,0.0,0.5737704918032789
0.065,0.07975098935863933,0.0,0.5737704918032789
0.07,0.08588568084776545,0.0,0.5737704918032789
0.075,0.09202037233689155,0.0,0.5737704918032789
0.08,0.09815506382601764,0.0,0.5737704918032789
0.085,0.10428975531514376,0.0,0.5737704918032789
0.09,0.11042444680426984,0.0,0.5737704918032789
0.095,0.11655913829339595,0.0,0.5737704749999657
0.1,0.12269382978252207,0.0,0.5737670346900567
0.105,0.12882852127164815,0.0,0.5737566320139574
0.11,0.13496321276077428,0.0,0.5737377814583309
0.115,0.14109790424990037,0.0,0.5737089579751653
0.12,0.14723259573902647,0.0,0.5736686143039358
0.125,0.15336728722815257,0.0,0.5736151800694184
0.13,0.15950197871727867,0.0,0.5735470670156037
0.135,0.1656366702064048,0.0,0.5734626530064489
0.14,0.1717713616955309,0.0,0.5733602730774544
0.145,0.17790605318465696,0.0,0.5732381919926106
0.15,0.1840407446737831,0.0,0.5730945708068369
0.155,0.1901754361629092,0.0,0.5729274469136699
0.16,0.1963101276520353,0.0,0.572734659481925
0.165,0.20244481914116141,0.0,0.5725138432463597
0.17,0.2085795106302875,0.0,0.5722623232960231
0.175,0.21471420211941358,0.0,0.5719770848579931
0.18,0.22084889360853968,0.0,0.57165467507728
0.185,0.2269835850976658,0.0,0.5712911044657124
0.19,0.2331182765867919,0.0,0.5708817642929543
0.195,0.23925296807591803,0.0,0.5704212306778719
0.2,0.24538765956504413,0.0,0.5699031884654001
0.205,0.2515223510541702,0.0,0.5693201188175389
0.21,0.2576570425432963,0.0,0.5686631433812769
0.215,0.2637917340324224,0.0,0.5678394400460537
0.22,0.26992642552154855,0.0,0.5668108162072092
0.225,0.27606111701067465,0.0,0.565680180839949
0.23,0.28219580849980075,0.0,0.5645779719012688
0.235,0.2883304999889268,0.0,0.5636641250015701
0.24,0.29446519147805295,0.0,0.5628996577119125
0.245,0.30059988296717904,0.0,0.5622547472787384
0.25,0.30673457445630514,0.0,0.5617068991190495
0.255,0.31286926594543124,0.0,0.5612387108917718
0.26,0.31900395743455734,0.0,0.5608367116894571
0.265,0.3251386489236835,0.0,0.5604901557624876
0.27,0.3312733404128096,0.0,0.5601905009477208
0.275,0.3374080319019357,0.0,0.5599308257621981
0.28,0.3435427233910618,0.0,0.5597054650822667
0.285,0.34967741488018783,0.0,0.5595098105170446
0.29,0.35581210636931393,0.0,0.5593400084896366
0.295,0.36194679785844003,0.0,0.5591929068801261
0.3,0.3680814893475662,0.0,0.559065850435228
0.305,0.3742161808366923,0.0,0.5589566431454942
0.31,0.3803508723258184,0.0,0.5588634657481996
0.315,0.3864855638149445,0.0,0.5587847777165001
0.32,0.3926202553040706,0.0,0.5587193528224559
0.325,0.3987549467931967,0.0,0.5586661593557984
0.33,0.40488963828232283,0.0,0.5586244004742399
0.335,0.4110243297714489,0.0,0.5585934465453222
0.34,0.417159021260575,0.0,0.5585728313391384
0.345,0.42329371274970107,0.0,0.5585622868865259
0.35,0.42942840423882717,0.0,0.5585615580082842
0.355,0.43556309572795326,0.0,0.5585703752801523
0.36,0.44169778721707936,0.0,0.5585888829265371
0.365,0.4478324787062055,0.0,0.5586173972809851
0.37,0.4539671701953316,0.0,0.5586563297071409
0.375,0.4601018616844577,0.0,0.5587062370046453
0.38,0.4662365531735838,0.0,0.5587678175245218
0.385,0.4723712446627099,0.0,0.5588419900064445
0.39,0.47850593615183606,0.0,0.55892985476994
0.395,0.48464062764096216,0.0,0.5590326873535578
0.4,0.49077531913008826,0.0,0.5591520150898018
0.405,0.49691001061921436,0.0,0.559289616249636
0.41,0.5030447021083404,0.0,0.559447560068112
0.415,0.5091793935974666,0.0,0.559628296752598
0.42,0.5153140850865926,0.0,0.5598347077795948
0.425,0.5214487765757188,0.0,0.5600701233789548
0.43,0.5275834680648448,0.0,0.5603384889580941
0.435,0.533718159553971,0.0,0.5606446378911687
0.44,0.5398528510430971,0.0,0.560994175641442
0.445,0.5459875425322231,0.0,0.5613938822840401
0.45,0.5521222340213493,0.0,0.5618524186666825
0.455,0.5582569255104753,0.0,0.5623801084063446
0.46,0.5643916169996015,0.0,0.5630355797853616
0.465,0.5705263084887275,0.0,0.5639176460831925
0.47,0.5766609999778536,0.0,0.564923475533085
0.475,0.5827956914669797,0.0,0.5660444579616041
0.48,0.5889303829561059,0.0,0.5670610206415055
0.485,0.5950650744452319,0.0,0.5679426520833393
0.49,0.6011997659343581,0.0,0.5687098603850208
0.495,0.6073344574234841,0.0,0.569379597928707
0.5,0.6134691489126103,0.0,0.5699657280961237
0.505,0.6196038404017364,0.0,0.5704798674210697
0.51,0.6257385318908625,0.0,0.5709317538875576
0.515,0.6318732233799886,0.0,0.5713295676831581
0.52,0.6380079148691147,0.0,0.5716801295796596
0.525,0.6441426063582408,0.0,0.5719893768963152
0.53,0.650277297847367,0.0,0.5722623691431254
0.535,0.656411989336493,0.0,0.572503387584866
0.54,0.6625466808256192,0.0,0.5727162179596264
0.545,0.6686813723147452,0.0,0.5729040925517304
0.55,0.6748160638038714,0.0,0.5730698193772308
0.555,0.6809507552929974,0.0,0.5732158591695943
0.56,0.6870854467821236,0.0,0.5733443483612749
0.565,0.6932201382712495,0.0,0.5734571882600319
0.57,0.6993548297603757,0.0,0.5735560377855082
0.575,0.7054895212495018,0.0,0.5736423809612688
0.58,0.7116242127386279,0.0,0.5737175317362171
0.585,0.717758904227754,0.0,0.5737705242437359
0.59,0.7238935957168801,0.0,0.5737737954493418
0.595,0.7300282872060062,0.0,0.5737826340579258
0.6,0.7361629786951324,0.0,0.5737971868597886
0.605,0.7422976701842584,0.0,0.5738174143554077
0.61,0.7484323616733846,0.0,0.5738431142794175
0.615,0.7545670531625106,0.0,0.5738739372043256
0.62,0.7607017446516368,0.0,0.5739094032900219
0.625,0.7668364361407629,0.0,0.573948929062462
0.63,0.772971127629889,0.0,0.5739918301697763
0.635,0.7791058191190151,0.0,0.5740373580457275
0.64,0.7852405106081412,0.0,0.5740846964838914
0.645,0.7913752020972673,0.0,0.5741329928621484
0.65,0.7975098935863933,0.0,0.5741813701773011
0.655,0.8036445850755195,0.0,0.5742289383811815
0.66,0.8097792765646457,0.0,0.574274827193923
0.665,0.8159139680537717,0.0,0.5743181819982215
0.67,0.8220486595428979,0.0,0.5743582004283981
0.675,0.8281833510320239,0.0,0.5743941353665757
0.68,0.83431804252115,0.0,0.5744253037790855
0.685,0.8404527340102762,0.0,0.5744511308751459
0.69,0.8465874254994021,0.0,0.5744711157659422
0.695,0.8527221169885283,0.0,0.574484892933926
0.7,0.8588568084776543,0.0,0.5744921996958747
0.705,0.8649914999667805,0.0,0.5744928810531632
0.71,0.8711261914559065,0.0,0.5744867143197523
0.715,0.8772608829450327,0.0,0.5744737034812656
0.72,0.8833955744341587,0.0,0.5744540827731965
0.725,0.8895302659232849,0.0,0.5744281813249362
0.73,0.895664957412411,0.0,0.5743964289282362
0.735,0.9017996489015371,0.0,0.574359353433315
0.74,0.9079343403906632,0.0,0.5743175291780759
0.745,0.9140690318797893,0.0,0.5742716104137274
0.75,0.9202037233689154,0.0,0.5742222730039844
0.755,0.9263384148580416,0.0,0.5741702329737585
0.76,0.9324731063471676,0.0,0.574116224335889
0.765,0.9386077978362938,0.0,0.5740609630050133
0.77,0.9447424893254198,0.0,0.5740051662129436
0.775,0.950877180814546,0.0,0.5739495138787112
0.78,0.9570118723036721,0.0,0.5738946555255364
0.785,0.9631465637927982,0.0,0.573841198639413
0.79,0.9692812552819243,0.0,0.5737896937279646
0.795,0.9754159467710504,0.0,0.5737695525153274
0.8,0.9815506382601765,0.0,0.5737646137385399
0.805,0.9876853297493026,0.0,0.5737545041226839
0.81,0.9938200212384287,0.0,0.5737381197018656
0.815,0.9999547127275547,0.0,0.5737142891434465
0.82,1.0060894042166808,0.0,0.5736817901362266
0.825,1.0122240957058068,0.0,0.5736393501131186
0.83,1.0183587871949331,0.0,0.5735856512926569
0.835,1.0244934786840592,0.0,0.5735193399991808
0.84,1.0306281701731852,0.0,0.5734390003434214
0.845,1.0367628616623112,0.0,0.5733431722152776
0.85,1.0428975531514375,0.0,0.5732303201133923
0.855,1.0490322446405635,0.0,0.5730988047625702
0.86,1.0551669361296896,0.0,0.5729468882447196
0.865,1.0613016276188159,0.0,0.5727726649577222
0.87,1.067436319107942,0.0,0.572574059099842
0.875,1.073571010597068,0.0,0.5723487737348142
0.88,1.0797057020861942,0.0,0.572094217363424
0.885,1.0858403935753203,0.0,0.5718074782190078
0.89,1.0919750850644463,0.0,0.571485212401878
0.895,1.0981097765535723,0.0,0.571123598564614
0.9,1.1042444680426986,0.0,0.5707182229967793
0.905,1.1103791595318246,0.0,0.5702639154732775
0.91,1.1165138510209507,0.0,0.569754703588203
0.915,1.122648542510077,0.0,0.5691834578486055
0.92,1.128783233999203,0.0,0.5685417970364072
0.925,1.134917925488329,0.0,0.5677106759972137
0.93,1.141052616977455,0.0,0.5667148929574358
0.935,1.1471873084665813,0.0,0.5656225149582217
0.94,1.1533219999557072,0.0,0.564567406611147
0.945,1.1594566914448334,0.0,0.5636853130878027
0.95,1.1655913829339595,0.0,0.5629413860264104
0.955,1.1717260744230855,0.0,0.5623091421921399
0.96,1.1778607659122118,0.0,0.5617684102943635
0.965,1.1839954574013378,0.0,0.561303420550652
0.97,1.1901301488904639,0.0,0.5609017564964252
0.975,1.1962648403795901,0.0,0.5605535237681015
0.98,1.2023995318687162,0.0,0.5602507099103339
0.985,1.2085342233578422,0.0,0.5599868417293672
0.99,1.2146689148469683,0.0,0.5597565407656898
0.995,1.2208036063360945,0.0,0.5595553883770873
1.0,1.2269382978252206,0.0,0.5593797176136209
1.005,1.2330729893143466,0.0,0.5592264336858944
1.01,1.2392076808034729,0.0,0.5590929936866823
1.015,1.2453423722925987,0.0,0.5589772084674178
1.02,1.251477063781725,0.0,0.558877265505043
1.025,1.257611755270851,0.0,0.5587916460685868
1.03,1.2637464467599773,0.0,0.5587190550990224
1.035,1.269881138249103,0.0,0.5586584573059222
1.04,1.2760158297382294,0.0,0.5586089625274644
1.045,1.2821505212273554,0.0,0.558569877682853
1.05,1.2882852127164817,0.0,0.5585406508701013
1.055,1.2944199042056077,0.0,0.5585208608683335
1.06,1.300554595694734,0.0,0.5585102503716054
1.065,1.3066892871838598,0.0,0.558508617970848
1.07,1.312823978672986,0.0,0.5585156702480254
1.075,1.318958670162112,0.0,0.5585315197431074
1.08,1.3250933616512384,0.0,0.5585563641124803
1.085,1.3312280531403642,0.0,0.5585905257170108
1.09,1.3373627446294905,0.0,0.5586344175867686
1.095,1.3434974361186165,0.0,0.5586886352782723
1.1,1.3496321276077428,0.0,0.5587538640280625
1.105,1.3557668190968688,0.0,0.5588309673299029
1.11,1.3619015105859948,0.0,0.5589209569022918
1.115,1.3680362020751209,0.0,0.5590250054878467
1.12,1.3741708935642472,0.0,0.5591445052224036
1.125,1.3803055850533732,0.0,0.5592810298964103
1.13,1.386440276542499,0.0,0.559436451786906
