time_s,Tstar,Yint_star,Yfs_star
3.865,4.742116521094478,0.0,0.5742271012598922
3.87,4.748251212583604,0.0,0.5741423601814546
3.875,4.75438590407273,0.0,0.574064616236726
3.88,4.7605205955618555,0.0,0.573993605379006
3.885,4.766655287050981,0.0,0.5739290277038146
3.89,4.772789978540108,0.0,0.5738705630691429
3.895,4.778924670029234,0.0,0.5738178768043303
3.9,4.7850593615183605,0.0,0.5737706207642422
3.905,4.791194053007486,0.0,0.5737704918032789
3.91,4.797328744496612,0.0,0.5737704918032789
3.915,4.803463435985739,0.0,0.5737704918032789
3.92,4.809598127474865,0.0,0.5737704918032789
3.925,4.8157328189639905,0.0,0.5737704918032789
3.93,4.821867510453117,0.0,0.5737704918032789
3.935,4.828002201942243,0.0,0.5737704918032789
3.94,4.834136893431369,0.0,0.5737704918032789
3.945,4.840271584920495,0.0,0.5737704918032789
3.95,4.846406276409621,0.0,0.5737704918032789
3.955,4.852540967898747,0.0,0.5737704918032789
3.96,4.858675659387873,0.0,0.5737704918032789
3.965,4.864810350877,0.0,0.5737704918032789
3.97,4.870945042366126,0.0,0.5737704918032789
3.975,4.877079733855252,0.0,0.5737704918032789
3.98,4.883214425344378,0.0,0.5737704918032789
3.985,4.889349116833504,0.0,0.5737704918032789
3.99,4.895483808322631,0.0,0.5737704918032789
3.995,4.9016184998117565,0.0,0.5737704918032789
4.0,4.907753191300882,0.0,0.5737704918032789
4.005,4.913887882790008,0.0,0.5737704918032789
4.01,4.920022574279134,0.0,0.5737704918032789
4.015,4.926157265768261,0.0,0.5737704918032789
4.02,4.9322919572573864,0.0,0.5737704918032789
4.025,4.938426648746513,0.0,0.5737704918032789
4.03,4.944561340235639,0.0,0.5737704918032789
4.035,4.950696031724765,0.0,0.5737704918032789
4.04,4.9568307232138915,0.0,0.5737705218680137
4.045,4.962965414703017,0.0,0.5737710424941758
4.05,4.969100106192143,0.0,0.5737723880266024
4.055,4.975234797681269,0.0,0.5737748507060344
4.06,4.981369489170395,0.0,0.5737790603150256
4.065,4.987504180659522,0.0,0.5737855194212477
4.07,4.993638872148648,0.0,0.5737946977909952
4.075,4.999773563637774,0.0,0.5738070890590968
4.08,5.0059082551269,0.0,0.5738232024985959
4.085,5.012042946616026,0.0,0.5738435508620542
4.09,5.018177638105152,0.0,0.5738686423930114
4.095,5.024312329594278,0.0,0.573898967196219
4.1,5.030447021083404,0.0,0.5739349866577477
4.105,5.036581712572531,0.0,0.5739771240056869
4.11,5.0427164040616566,0.0,0.5740257491573059
4.115,5.048851095550783,0.0,0.5740811746220172
4.12,5.054985787039909,0.0,0.5741436386994831
4.125,5.061120478529035,0.0,0.5742133012956337
4.13,5.067255170018161,0.0,0.574290241104137
4.135,5.0733898615072865,0.0,0.5743744335948453
4.14,5.079524552996412,0.0,0.5744657560760861
