time_s,Tstar,Hstar_raw,Hstar_smooth
0.005,0.006134691489126103,0.6167264911000332,0.6349318118775062
0.01,0.012269382978252205,0.618126045775798,0.637373410293528
0.015,0.01840407446737831,0.6204212484797121,0.6397741998767746
0.02,0.02453876595650441,0.623802947576655,0.6420860056893564
0.025,0.030673457445630516,0.6278810757945531,0.6443064235766088
0.03,0.03680814893475662,0.6327611019666288,0.6464398236974949
0.035,0.042942840423882724,0.6378821997574945,0.6484714281760829
0.04,0.04907753191300882,0.6434385657489577,0.6504190400069881
0.045,0.05521222340213492,0.649172387237587,0.652303498730786
0.05,0.06134691489126103,0.6544960521525776,0.6541169502909419
0.055,0.06748160638038714,0.6595418150625711,0.6558828517162363
0.06,0.07361629786951324,0.6642309928697675,0.6595584764277582
0.065,0.07975098935863933,0.6685836748757342,0.6632956445551887
0.07,0.08588568084776545,0.6721394812529171,0.6692273695800784
0.075,0.09202037233689155,0.6753922739981442,0.6708103985715341
0.08,0.09815506382601764,0.6784408255107858,0.6745072286569317
0.085,0.10428975531514376,0.6809770998334923,0.6781235420971637
0.09,0.11042444680426984,0.6835284411323752,0.6816414817352829
0.095,0.11655913829339595,0.6862237557591455,0.6850549091735884
0.1,0.12269382978252207,0.6885725299339059,0.6883438148299651
0.105,0.12882852127164815,0.6912008802221238,0.6915376949011565
0.11,0.13496321276077428,0.6939146100419963,0.6946502611326759
0.115,0.14109790424990037,0.6966065764518407,0.6976925148087143
0.12,0.14723259573902647,0.6995630519989708,0.6991479568053635
0.125,0.15336728722815257,0.7024709784006486,0.7036663715632769
0.13,0.15950197871727867,0.7055145075878989,0.7066470818234069
0.135,0.1656366702064048,0.708703684211502,0.7096345682368429
0.14,0.1717713616955309,0.7117589321579978,0.7141084596815637
0.145,0.17790605318465696,0.715120541953373,0.715705523282308
0.15,0.1840407446737831,0.7182394060214954,0.7187719319518961
0.155,0.1901754361629092,0.7215675336475968,0.7218750912882379
0.16,0.1963101276520353,0.724905705924481,0.7249922812478955
0.165,0.20244481914116141,0.7281183200665751,0.7281215885640534
0.17,0.2085795106302875,0.7315150861396944,0.7328439097328621
0.175,0.21471420211941358,0.7346590618347731,0.7328439097328621
0.18,0.22084889360853968,0.7379871894608747,0.7359831142188191
0.185,0.2269835850976658,0.7411780401929406,0.7406148222740364
0.19,0.2331182765867919,0.7443488016234414,0.7436880868163811
0.195,0.23925296807591803,0.7476467952971926,0.7483068125590588
0.2,0.24538765956504413,0.7506183378204968,0.7512871441517981
0.205,0.2515223510541702,0.7537388759970821,0.7526589963184589
0.21,0.2576570425432963,0.7566618693749337,0.7555463551018674
0.215,0.2637917340324224,0.759630063681312,0.7583731271027754
0.22,0.26992642552154855,0.762494463262931,0.7611328550456794
0.225,0.27606111701067465,0.7652550681197907,0.7638112691489114
0.23,0.28219580849980075,0.7680575256882486,0.7664163413575373
0.235,0.2883304999889268,0.7707059652780317,0.7689294173201032
0.24,0.29446519147805295,0.7732422396007407,0.7713592661761813
0.245,0.30059988296717904,0.7755659021485422,0.7736881104882747
0.25,0.30673457445630514,0.7778460378762824,0.775915392220229
0.255,0.31286926594543124,0.7800960396516748,0.7792522889859023
0.26,0.31900395743455734,0.7822020680991775,0.7812190316092138
0.265,0.3251386489236835,0.7842679179435472,0.783066912531593
0.27,0.3312733404128096,0.7860726068675594,0.7847934205903442
0.275,0.3374080319019357,0.7877617823075667,0.7864028247620504
0.28,0.3435427233910618,0.7893655782159192,0.787874031280067
0.285,0.34967741488018783,0.7907617846747558,0.787874031280067
0.29,0.35581210636931393,0.7922048661705817,0.7892145736324817
0.295,0.36194679785844003,0.7932545321774035,0.7907322884780128
0.3,0.3680814893475662,0.7944197116682326,0.7917338039366383
0.305,0.3742161808366923,0.7951797569108119,0.7925970061483711
0.31,0.3803508723258184,0.7959967218411633,0.7933196629685924
0.315,0.3864855638149445,0.7965876821288963,0.7938940416105884
0.32,0.3926202553040706,0.7970246244379569,0.79432141758557
0.325,0.3987549467931967,0.7974431515539152,0.7946086467662933
0.33,0.40488963828232283,0.7974816560485827,0.7947494313161568
0.335,0.4110243297714489,0.7975168123263243,0.7949493995861892
0.34,0.417159021260575,0.797309222876808,0.7947225578893397
0.345,0.42329371274970107,0.7970196021125656,0.7947225578893397
0.35,0.42942840423882717,0.7965977267796789,0.7943542540272963
0.355,0.43556309572795326,0.7959732843226698,0.7938370382173949
0.36,0.44169778721707936,0.7952718328763232,0.7925543562422684
0.365,0.4478324787062055,0.7942640195810948,0.7916837401216245
0.37,0.4539671701953316,0.7932428134181579,0.7906744121568343
0.375,0.4601018616844577,0.7921044196627508,0.7895295611259243
0.38,0.4662365531735838,0.790718257854697,0.7882422514366871
0.385,0.4723712446627099,0.7893772969751673,0.7868304996849715
0.39,0.47850593615183606,0.7876680322335924,0.7852831451476855
0.395,0.48464062764096216,0.7858884549365367,0.7829435307378082
0.4,0.49077531913008826,0.7840753954702049,0.7810825917694111
0.405,0.49691001061921436,0.7820447019035767,0.7791025399838122
0.41,0.5030447021083404,0.7800357717469767,0.7791025399838122
0.415,0.5091793935974666,0.7777137833076382,0.7770109088690987
0.42,0.5153140850865926,0.7753917948683021,0.7734916817618515
0.425,0.5214487765757188,0.772982752788846,0.7711480893513861
0.43,0.5275834680648448,0.770409648079935,0.7687011805328671
0.435,0.533718159553971,0.7678348692625584,0.7661696096577485
0.44,0.5398528510430971,0.7650223670433179,0.7635406216139247
0.445,0.5459875425322231,0.7622533916441386,0.7608362986892284
0.45,0.5521222340213493,0.7593789474117371,0.7580605471367421
0.455,0.5582569255104753,0.7563722486106913,0.7552108159340446
0.46,0.5643916169996015,0.7534392105820545,0.7509139016697861
0.465,0.5705263084887275,0.7502617527176996,0.7479055287602776
0.47,0.5766609999778536,0.7471094064803011,0.7463028847979872
0.475,0.5827956914669797,0.7440273727983857,0.7432372733229058
0.48,0.5889303829561059,0.7407193344738494,0.7401278958694127
0.485,0.5950650744452319,0.7375552694772054,0.736990138291485
0.49,0.6011997659343581,0.7341685480548688,0.7338201740554913
0.495,0.6073344574234841,0.7308772508149742,0.7306348239655204
0.5,0.6134691489126103,0.7275976723343228,0.7274373565190493
0.505,0.6196038404017364,0.7242310402135563,0.7242308807746538
0.51,0.6257385318908625,0.7209313724313396,0.7210299056723538
0.515,0.6318732233799886,0.7175463251174685,0.7178280536560965
0.52,0.6380079148691147,0.7142500055521802,0.7130212099397271
0.525,0.6441426063582408,0.7110139538915901,0.7098564752996965
0.53,0.650277297847367,0.707685826265491,0.7067242183638643
0.535,0.656411989336493,0.7045167389434532,0.7036295451630452
0.54,0.6625466808256192,0.7012656203066892,0.700576306146706
0.545,0.6686813723147452,0.6981300151539299,0.6975728718571659
0.55,0.6748160638038714,0.6951065752682473,0.6961952240864422
0.555,0.6809507552929974,0.6920429567794317,0.6932849858206945
0.56,0.6870854467821236,0.6891517714623909,0.6904472125355957
0.565,0.6932201382712495,0.6862003182406519,0.6876731350915731
0.57,0.6993548297603757,0.683406231214516,0.68497885681766
0.575,0.7054895212495018,0.680732679997774,0.6823650154694616
0.58,0.7116242127386279,0.6780741957572058,0.679834560666652
0.585,0.717758904227754,0.6756618054608214,0.6774035957382648
0.59,0.7238935957168801,0.6731037677280842,0.6750636704225297
0.595,0.7300282872060062,0.6708085650241701,0.6728350334599142
