time_s,Tstar,Hstar_raw,Hstar_smooth
0.625,0.36164839872068,0.7954978375189417,0.7961056983302137
0.63,0.36454158591044544,0.8040357906844917,0.804259324024138
0.635,0.3674347731002109,0.812253989133449,0.8124359089198523
0.64,0.37032796028997633,0.8207567860212576,0.8206156028741418
0.645,0.3732211474797418,0.8290235336156675,0.8287912311364481
0.65,0.3761143346695072,0.8374961965511282,0.8369434218802608
0.655,0.3790075218592726,0.8457595959286097,0.8450669136218361
0.66,0.38190070904903806,0.8541100489462112,0.853145682751592
0.665,0.3847938962388035,0.8623299215036315,0.8611679307908305
0.67,0.38768708342856895,0.8704995708071388,0.8691273599029502
0.675,0.3905802706183344,0.8786809388698916,0.8770038807863849
0.68,0.39347345780809984,0.8866664362423786,0.884796855685529
0.685,0.3963666449978653,0.8946770452418198,0.8925382521000972
0.69,0.39925983218763067,0.9024097522362664,0.9001463575931639
0.695,0.4021530193773961,0.9101642226407437,0.9076044310800908
0.7,0.40504620656716156,0.9175470409662473,0.9149394177352006
0.705,0.407939393756927,0.9250503951011495,0.9221123347471214
0.71,0.41083258094669245,0.9321184810354541,0.9291345022778462
0.715,0.4137257681364579,0.9392468348744545,0.935981526175474
0.72,0.41661895532622334,0.9460219518275882,0.9426526889649487
0.725,0.4195121425159888,0.9527351267675609,0.9491357138508689
0.73,0.42240532970575423,0.9591503104009715,0.9554152946987077
0.735,0.4252985168955197,0.9666051153904213,0.9614956566393504
0.74,0.4281917040852851,0.972024204487849,0.967343158064619
0.745,0.43108489127505056,0.9773763292467245,0.9729710324033227
0.75,0.43397807846481595,0.9830582533729753,0.9783535302728991
0.755,0.4368712656545814,0.9881274538014624,0.9834964711932457
0.76,0.43976445284434684,0.9932251140738345,0.9883849476270898
0.765,0.4426576400341123,0.997897550796394,0.9930131400545331
0.77,0.44555082722387773,1.0024243400825983,0.997374431761171
0.775,0.4484440144136432,1.0066430934114579,1.0014543138069836
0.78,0.4513372016034086,1.0105521366745096,1.0052518295585628
0.785,0.45423038879317407,1.0143540369958763,1.0087748712415239
0.79,0.4571235759829395,1.0174745751724616,1.0119135057334088
0.795,0.46001676317270496,1.020595113349047,1.0148050896477023
0.8,0.4629099503624704,1.0231966779018429,1.0174082485895124
0.805,0.46580313755223585,1.0255488002935291,1.0196992261625428
0.81,0.4686963247420013,1.0277084002118733,1.0216957998042908
0.815,0.4715895119317667,1.0293105220117629,1.023366480331746
0.82,0.4744826991215321,1.0308339607138497,1.024731357046474
0.825,0.47737588631129757,1.0316994747896513,1.025776718202962
0.83,0.480269073501063,1.0324829575507266,1.026502165203956
0.835,0.48316226069082846,1.0331341857431577,1.026914793080566
0.84,0.4860554478805939,1.0325164397200028,1.026990207680889
0.845,0.48894863507035935,1.0327474666880125,1.0267583835183736
0.85,0.49184182226012474,1.0320426670247376,1.0262058480058578
0.855,0.4947350094498902,1.0311687824066165,1.0253375437492824
0.86,0.49762819663965563,1.0300555002781682,1.024156739246126
0.865,0.5005213838294211,1.0283094051503887,1.0226617603879224
0.87,0.5034145710191865,1.0265599618056833,1.020858346975121
0.875,0.506307758208952,1.0243769243688459,1.0187474556411282
0.88,0.5092009453987174,1.0218774804323414,1.0163408848646427
0.885,0.5120941325884829,1.0192173220833103,1.013631300456203
0.89,0.5149873197782483,1.0159377436026613,1.0106220506327372
0.895,0.5178805069680138,1.012606267759634,1.0073502049388015
0.9,0.5207736941577792,1.0089918675862157,1.0037713596403792
0.905,0.5236668813475446,1.0049622885137701,0.999934063882921
0.91,0.5265600685373101,1.0007519057272303,0.9958159165007924
0.915,0.5294532557270755,0.9963138441896066,0.9914331005424766
0.92,0.532346442916841,0.9914388403429246,0.9868090535264675
0.925,0.5352396301066064,0.9865052427000075,0.9819199393370182
0.93,0.5381328172963719,0.9811614884834517,0.9767984429488988
0.935,0.5410260044861372,0.9755816849734948,0.9714517391126685
0.94,0.5439191916759026,0.9699399394503769,0.9658694642997415
0.945,0.5468123788656681,0.9638076801473546,0.9600957033663323
0.95,0.5497055660554335,0.9575917154211406,0.9541132369110986
0.955,0.552598753245199,0.9514594561181207,0.9479350592044978
0.96,0.5554919404349644,0.9446876873819129,0.941584687484474
0.965,0.5583851276247299,0.9380163651535384,0.9350589329730008
0.97,0.5612783148144953,0.9312044178142,0.928364252945582
0.975,0.5641715020042608,0.9238885638272488,0.9215301435989607
0.98,0.5670646891940262,0.9168255002183355,0.9145516623271968
0.985,0.5699578763837917,0.9095966998715043,0.9074518480515301
0.99,0.5728510635735571,0.9019895510118451,0.900248159331655
0.995,0.5757442507633226,0.8946887640010678,0.8929306312362394
1.0,0.578637437953088,0.8869744721997234,0.8855340214457703
1.005,0.5815306251428534,0.8792501357475964,0.8780700487194948
1.01,0.5844238123326189,0.8716044823932698,0.8705257985064057
1.015,0.5873169995223843,0.863711060986294,0.8629420871652407
1.02,0.5902101867121498,0.8557255636138095,0.8553237775824898
1.025,0.5931033739019151,0.8479225440638821,0.8476652096771561
1.03,0.5959965610916806,0.8399571359929627,0.8399933286235625
1.035,0.598889748281446,0.8320653886944523,0.8323235999951366
1.04,0.6017829354712115,0.8243042218561208,0.824647972127362
1.045,0.6046761226609769,0.8162718494466491,0.8169910783304921
1.05,0.6075693098507424,0.8084788745475043,0.8093438305871518
1.055,0.6104624970405078,0.8008482881693517,0.8017440956364045
1.06,0.6133556842302733,0.7930302016432504,0.7941912357226442
1.065,0.6162488714200387,0.7854297492174479,0.7866828592623517
1.07,0.6191420586098042,0.778031863915768,0.779241766018415
1.075,0.6220352457995696,0.7703744918021933,0.7718912340704266
1.08,0.6249284329893351,0.7627790617017822,0.7646169936367189
1.085,0.6278216201791005,0.755761199021393,0.7574416053218277
1.09,0.630714807368866,0.7484085146482373,0.7503767081655498
1.095,0.6336079945586314,0.7411947812775775,0.7434199105843649
1.1,0.6365011817483969,0.734096561390925,0.7366004696166649
1.105,0.6393943689381621,0.7273800382340264,0.7299146384482692
1.11,0.6422875561279278,0.7206400775586318,0.7233620184819242
1.115,0.645180743317693,0.7139285767271245,0.7169689968557978
1.12,0.6480739305074585,0.7074481028636269,0.7107311890001041
1.125,0.6509671176972239,0.7013643927060547,0.7046561682626556
1.13,0.6538603048869893,0.695163494956017,0.6987668938452418
1.135,0.6567534920767548,0.68927398138025,0.6930685475121555
1.14,0.6596466792665202,0.6837025484126128,0.6875614481411999
1.145,0.6625398664562857,0.6782114726512389,0.6822539662746935
1.15,0.6654330536460511,0.6730635891249513,0.6771622849611203
1.155,0.6683262408358166,0.6680764200111929,0.6722889552229014
1.16,0.671219428025582,0.6632432688761067,0.6676284764179413
1.165,0.6741126152153475,0.6587767474945981,0.6632034091507765
1.17,0.6770058024051129,0.6544357842478794,0.6590126373490977
1.175,0.6798989895948784,0.6504564284293468,0.6550656476275333
1.18,0.6827921767846438,0.6466997290365044,0.651348489082218
1.185,0.6856853639744093,0.6431137887069737,0.6478853167067015
1.19,0.6885785511641747,0.6401121122313217,0.6446794787179113
1.195,0.6914717383539402,0.6369513954516035,0.6417200535511073
1.2,0.6943649255437055,0.6342694736925418,0.6390260941549968
1.205,0.697258112733471,0.6317566368883288,0.6365838887840667
1.21,0.7001512999232364,0.6295099833298647,0.6344131281426294
1.215,0.7030444871130019,0.6277136649481698,0.6325106234526586
1.22,0.7059376743027673,0.6259223688918686,0.6308697579997499
1.225,0.7088308614925328,0.6245613187107737,0.6295099036104134
1.23,0.7117240486822982,0.6233040632544333,0.6284121667748427
1.235,0.7146172358720637,0.6224368750701689,0.6275908969941564
1.24,0.7175104230618291,0.6219513836156557,0.6270377237260354
1.245,0.7204036102515946,0.6215546199097279,0.6267464288533284
1.25,0.72329679744136,0.6216383253329196,0.6267333548634204
1.255,0.7261899846311254,0.6217772763354181,0.6268819519194482
1.26,0.7290831718208909,0.6224904465410103,0.6273856991281608
1.265,0.7319763590106563,0.6232906703867224,0.6281402437286455
1.27,0.7348695462004218,0.6243185729835159,0.6291367368618797
1.275,0.7377627333901872,0.6258788420718098,0.6304281919625512
1.28,0.7406559205799527,0.6274039548823621,0.6319748290247811
1.285,0.743549107769718,0.6294530636420925,0.6337825472879185
1.29,0.7464422949594836,0.6314971500764341,0.6358570865524107
1.295,0.7493354821492488,0.6339949199044732,0.6381816260141687
1.3,0.7522286693390144,0.6366768416635349,0.6407696382603538
1.305,0.7551218565287797,0.637390011869127,0.6436021500617092
1.31,0.7580150437185452,0.6423353282712921,0.6466896843857217
1.315,0.7609082309083106,0.6453554199400464,0.6500216385454541
1.32,0.7638014180980761,0.6486400207460867,0.6535934685322186
1.325,0.7666946052878415,0.6530429260059689,0.6574080442462389
1.33,0.769587792477607,0.6570406970176037,0.6614352317351659
1.335,0.7724809796673724,0.66126614678032,0.6656959174950725
1.34,0.7753741668571379,0.6660021996245035,0.6701639535461424
1.345,0.7782673540469033,0.6707667123125742,0.6748545663034514
1.35,0.7811605412366688,0.6759028770796138,0.6797400931176211
1.355,0.7840537284264342,0.681121073161382,0.6848287450920691
1.36,0.7869469156161997,0.6866154971396843,0.6902176205176983
1.365,0.7898401028059651,0.6924614838953901,0.6957110081431407
1.37,0.7927332899957306,0.6982991001087763,0.7013969979613747
1.375,0.795626477185496,0.7044246629779418,0.7072771046419627
1.38,0.7985196643752613,0.710449779339279,0.7133020615643977
1.385,0.8014128515650268,0.716878355840398,0.7194926755053015
1.39,0.8043060387547922,0.7232818207145607,0.7258444024559865
1.395,0.8071992259445577,0.7300000179799246,0.7323237602471762
1.4,0.8100924131343231,0.7365909830020358,0.7389457361355942
1.405,0.8129856003240886,0.7435385331269442,0.745669194884701
1.41,0.815878787513854,0.7505563958073358,0.7525115950541904
1.415,0.8187719747036195,0.757696468405584,0.7594428824111644
1.42,0.8216651618933849,0.7647612061229603,0.7664556430467115
1.425,0.8245583490831504,0.7721222610384357,0.7735502755580854
1.43,0.8274515362729158,0.7795670213771029,0.7807075675576771
1.435,0.8303447234626813,0.7870435897765832,0.787937165099016
1.44,0.8332379106524467,0.7946524127447053,0.795213478238441
1.445,0.8361310978422122,0.8020687132394876,0.8025336370757284
1.45,0.8390242850319776,0.8098282059693537,0.8098788278205225
1.455,0.8419174722217431,0.8170955108108549,0.8172582979291002
1.46,0.8448106594115085,0.8248114767206621,0.8246333037484409
1.465,0.847703846601274,0.8321725316361376,0.8320114186263571
1.47,0.8505970337910393,0.8397294572418813,0.8393649799134703
1.475,0.8534902209808048,0.8472863828476249,0.8467015609575932
1.48,0.8563834081705702,0.8547277949693661,0.8539934193898967
1.485,0.8592765953603357,0.8622713277073988,0.8612340979348774
1.49,0.8621697825501011,0.8696809317683244,0.8684157840863704
1.495,0.8650629697398666,0.8770051562975953,0.8755170333121489
1.5,0.8679561569296319,0.8842490236206029,0.8825506007243179
1.505,0.8708493441193973,0.8915598552821629,0.8894784601449136
1.51,0.8737425313091628,0.898413655333097,0.8963254043230907
1.515,0.8766357184989282,0.9054968082435755,0.9030423260772436
1.52,0.8795289056886937,0.9121212554349628,0.9096515468535564
1.525,0.8824220928784591,0.9188294080495443,0.9161191061660486
1.53,0.8853152800682246,0.9252512881168091,0.922442771870102
1.535,0.88820846725799,0.9316212708216954,0.9286175216403245
1.54,0.8911016544477555,0.9378589989579377,0.9346197585193217
1.545,0.8939948416375209,0.9437786464860525,0.9404557006242447
1.55,0.8968880288272864,0.9497736288950394,0.9460996782919815
1.555,0.8997812160170517,0.9553132538018633,0.9515540033866012
1.56,0.9026744032068172,0.9608813385525746,0.9567965936202715
1.565,0.9055675903965826,0.9658668335578702,0.9618347034630019
1.57,0.9084607775863481,0.9709661679387052,0.9666540631331247
1.575,0.9113539647761135,0.9755482028042187,0.971247497880081
1.58,0.914247151965879,0.9800833626327426,0.9756123769619984
1.585,0.9171403391556444,0.9843975401440419,0.9797334739638016
1.59,0.9200335263454099,0.9883183021663393,0.9836067231935066
1.595,0.9229267135351753,0.9922357159717083,0.9872255876561599
1.6,0.9258199007249408,0.9955286873200683,0.9905844072707642
1.605,0.9287130879147062,0.9987898506076174,0.9936751303728031
1.61,0.9316062751044717,1.0016542501892365,0.9964885095060003
1.615,0.9344994622942371,1.0042139620304364,0.9990194426255137
1.62,0.9373926494840026,1.006703361316156,1.001285069413235
1.625,0.940285836673768,1.0085833851210426,1.0032541398445056
1.63,0.9431790238635334,1.0104918687698117,1.004948815926609
1.635,0.9460722110532989,1.0117943251546737,1.0063447035076432
1.64,0.9489653982430643,1.0129595046455029,1.0074446724878325
1.645,0.9518585854328298,1.0138551526736521,1.008259564712466
1.65,0.9547517726225951,1.0143138583927434,1.008762913323925
1.655,0.9576449598123606,1.014678814037858,1.008981583777082
1.66,0.960538147002126,1.0143942155990067,1.0088984363900448
1.665,0.9634313341918915,1.0140309340623552,1.0085171382575442
1.67,0.9663245213816569,1.0134449961000136,1.0078482123470667
1.675,0.9692177085714224,1.012316646995389,1.0068689386151748
1.68,0.9721108957611878,1.0111364005283885,1.0056035517748687
1.685,0.9750040829509533,1.0093970018344656,1.0040473483785595
1.69,0.9778972701407187,1.0074968887280138,1.0021994515122903
1.695,0.9807904573304842,1.005431038883644,1.000066956207169
1.7,0.9836836445202495,1.0028060368123521,0.9976524134856175
1.705,0.9865768317100151,1.0001207668363645,0.9949586135284084
1.71,0.9894700188997804,0.9970437554798379,0.9919898611858772
1.715,0.9923632060895459,0.9936469894067211,0.988759788484087
1.72,0.9952563932793113,0.9901665179104103,0.9852680765452346
1.725,0.9981495804690768,0.9861386129464276,0.9815218204004288
1.73,1.0010427676588423,0.982010261474614,0.977523331913739
1.735,1.0039359548486078,0.9778115974473196,0.973280662749681
1.74,1.006829142038373,0.9729884909630161,0.968816851829496
1.745,1.0097223292281385,0.9681771032379607,0.9641214559051475
1.75,1.012615516417904,0.9631497555210693,0.9592017294466453
1.755,1.0155087036076693,0.95774405929135,0.9540835015560025
1.76,1.0184018907974348,0.9523350148447048,0.9487556115101277
1.765,1.0212950779872003,0.9465626888614082,0.9432442072888365
1.77,1.0241882651769658,0.9407049833464544,0.9375522385118031
1.775,1.027081452366731,0.934773617059094,0.9316792268623237
1.78,1.0299746395564966,0.9283483887749008,0.925658415351323
1.785,1.032867826746262,0.9220403480831755,0.9194827089476925
1.79,1.0357610139360276,0.9156569725105805,0.9131564125017675
1.795,1.0386542011257929,0.9088935743166923,0.9067192262999763
1.8,1.0415473883155584,0.9021167832550956,0.9001549672938352
1.805,1.0444405755053237,0.8953232511088596,0.8934829275904035
1.81,1.0473337626950892,0.8882350758729897,0.8867272621832305
1.815,1.0502269498848547,0.8813042668327206,0.87987625231307
1.82,1.0531201370746202,0.8741156450890198,0.8729588361405105
1.825,1.0560133242643854,0.8668332732713447,0.8659797171131413
1.83,1.058906511454151,0.8597015712154137,0.858940489619975
1.835,1.0617996986439164,0.852320426998373,0.8518804553501873
1.84,1.064692885833682,0.8449593720828975,0.8447851053637576
1.845,1.0675860730234472,0.8378075807254013,0.8376653612254265
1.85,1.0704792602132127,0.8303276641089951,0.8305516757653452
1.855,1.0733724474029782,0.8230369217490003,0.8234393455359251
1.86,1.0762656345927437,0.8158750857407214,0.8163405676131171
1.865,1.079158821782509,0.8084638075713305,0.809282924926849
1.87,1.0820520089722745,0.8012969492376603,0.8022521476954529
1.875,1.08494519616204,0.7941434837716986,0.7952800439797416
1.88,1.0878383833518053,0.7869498397026089,0.788372273860712
1.885,1.0907315705415708,0.7800876691093551,0.7815266051937452
1.89,1.0936247577313363,0.7730379983681528,0.7747746866007533
1.895,1.0965179449211018,0.7661423456056228,0.7681130901453579
1.9,1.099411132110867,0.7595061796549876,0.7615429318998677
1.905,1.1023043193006326,0.7527578484372757,0.7550987303864185
1.91,1.105197506490398,0.7462489147298909,0.748765578067737
1.915,1.1080906936801636,0.7400245794613596,0.7425618104174743
1.92,1.1109838808699288,0.7336579449734015,0.7364991461948778
1.925,1.1138770680596943,0.7277014670590821,0.7305807741779736
1.93,1.1167702552494598,0.7217701007717193,0.7248252689987653
1.935,1.1196634424392253,0.7159425292091158,0.719229043281973
1.94,1.1225566296289906,0.7105301365455423,0.713801185044972
1.945,1.125449816818756,0.7050658465195904,0.7085544493998677
1.95,1.1283430040085216,0.6998342575701111,0.703494655866558
1.955,1.131236191198287,0.694999432326562,0.698629776390109
1.96,1.1341293783880524,0.690040723056686,0.6939626808707443
1.965,1.137022565577818,0.6855959650852079,0.6895043705926547
1.97,1.1399157527675834,0.681147858896804,0.6852502218277022
1.975,1.142808939957349,0.6770111368826707,0.6812176134161303
1.98,1.1457021271471142,0.6732778750083243,0.677413082352893
1.985,1.1485953143368797,0.6694290996499705,0.6738261853899539
1.99,1.1514885015266452,0.6661026461323345,0.6704817949959189
1.995,1.1543816887164107,0.6628565498209616,0.6673618945749388
2.0,1.157274875906176,0.6598866814061204,0.6644857762340729
2.005,1.1601680630959412,0.6573437106495572,0.662718352167271
2.01,1.1630612502857067,0.6547488425306155,0.6602061013010194
2.015,1.1659544374754724,0.6526243988900106,0.657352639228031
2.02,1.1688476246652377,0.6506874553973566,0.6554707021563304
2.025,1.171740811855003,0.6489731683303904,0.6541868443193068
2.03,1.1746339990447685,0.6478063147310984,0.6526935395695675
2.035,1.177527186234534,0.6464452645500011,0.6513754342565409
2.04,1.1804203734242995,0.6457103309343784,0.6505386191829762
2.045,1.1833135606140648,0.6450122277049601,0.6497604178355082
2.05,1.1862067478038303,0.6446673613614108,0.6493070692635021
2.055,1.1890999349935958,0.6447544150015309,0.6491909698415352
2.06,1.1919931221833613,0.6448381204247225,0.6495313160922326
2.065,1.1948863093731266,0.6454860004002253,0.6495313160922326
2.07,1.197779496562892,0.6460752865794953,0.6501270475890878
2.075,1.2006726837526576,0.6471450418878847,0.6521051741499532
2.08,1.203565870942423,0.6483989491272968,0.6534693214317077
2.085,1.2064590581321883,0.6498922538770358,0.654693836109661
2.09,1.2093522453219538,0.6518559831051116,0.6551062646876441
2.095,1.2122454325117193,0.6537895783808396,0.6591175122724123
2.1,1.2151386197014848,0.6562454954972828,0.6614927373608991
2.105,1.2180318068912501,0.6586629081190586,0.6631854722743787
2.11,1.2209249940810156,0.6615557675445625,0.6641070251380212
2.115,1.2238181812707811,0.6645390288271122,0.6700400655338467
2.12,1.2267113684605466,0.6678169331992982,0.6733563069898542
2.125,1.229604555650312,0.6714062217457574,0.6754751822268302
2.13,1.2324977428400774,0.6750892603661908,0.6768916892437773
2.135,1.2353909300298427,0.6791841296687282,0.6806522390860862
2.14,1.2382841172196084,0.6832019899819282,0.6887976138168674
2.145,1.2411773044093737,0.6877455203527718,0.69129486945445
2.15,1.2440704915991392,0.6921718631311476,0.6931701340081304
2.155,1.2469636787889045,0.6970401705439728,0.6977335025642704
2.16,1.2498568659786702,0.7019118261737289,0.7074097657798042
2.165,1.2527500531684355,0.7070731025677274,0.7102209845158886
2.17,1.255643240358201,0.7124001156996439,0.7125050823003274
2.175,1.2585364275479662,0.7178526869663503,0.7177641266286134
2.18,1.261429614737732,0.7236099459734731,0.7287287837179133
2.185,1.2643228019274972,0.7293052629674348,0.7344166509292102
2.19,1.2672159891172627,0.7353504686303372,0.7344166509292102
2.195,1.270109176307028,0.7412399822061017,0.7402360193603413
2.2,1.2730023634967937,0.7475128666200854,0.7522133446594139
2.205,1.275895550686559,0.7536585187908188,0.7583537233884851
2.21,1.2787887378763243,0.7600854211834749,0.7615967425290625
2.215,1.2816819250660898,0.7664453592375763,0.7645809883468291
2.22,1.2845751122558555,0.7729978197650199,0.777254156828894
2.225,1.2874682994456208,0.7795904588955964,0.7836785480588545
2.23,1.290361486635386,0.7861981650023468,0.7869731177822004
2.235,1.2932546738251516,0.7929414738946674,0.7901412763726368
2.24,1.296147861014917,0.7995893586045507,0.8031547911053988
2.245,1.2990410482046826,0.8064347881131653,0.809685237106543
2.25,1.3019342353944479,0.8130291013522047,0.812942207150986
2.255,1.3048274225842134,0.8198477451253973,0.8162136741775312
2.26,1.3077206097739786,0.8264571253406107,0.8227296391404633
2.265,1.3106137969637444,0.8331887154736857,0.835676189534672
2.27,1.3135069841535096,0.8397478724349835,0.8387938697689512
2.275,1.3164001713432751,0.8463405115655601,0.8420836722691479
